data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20170803,CYZ9102,ZBTJ,ZSNJ,22200.0,28500.0,22500,27300,B734,28.9,ChinaPost,16R,876.0,B2882,,
20170803,CYZ9112,ZBSJ,ZBTJ,30600.0,36480.0,34500,36780,B734,28.9,ChinaPost,16R,906.0,B2882,,
20170803,CYZ9111,ZBTJ,ZLLL,31500.0,40500.0,39540,47460,B734,28.9,ChinaPost,16R,906.0,B2882,,
20170803,CYZ9113,ZLLL,ZBTJ,76200.0,84900.0,77460,84120,B734,28.9,ChinaPost,16R,897.0,B2882,,
20170803,YZR7943,ZBTJ,ZGSZ,3600.0,15600.0,8160,18060,B733,28.3,YangtzeRiverExpress,16R,876.0,B2885,,
20170803,YZR7944,ZSNB,ZBTJ,16500.0,24300.0,34740,41580,B733,28.3,YangtzeRiverExpress,16L,897.0,B2885,,
20170803,CSS6863,ZYTX,ZBTJ,4500.0,10200.0,3660,7680,B752,38.05,SHUNFENG,16R,897.0,B2899,,
20170803,CSS6863,ZBTJ,ZSHC,13800.0,21000.0,12960,18540,B752,38.05,SHUNFENG,16R,876.0,B2899,,
20170803,GCR7923,ZBTJ,ZSYT,59700.0,64200.0,60960,63960,E145,20.04,TianjinAirlines,16R,211,B3092,,
20170803,GCR7924,ZSYT,ZBTJ,67800.0,72000.0,73560,76260,E145,20.04,TianjinAirlines,16R,216,B3092,,
20170803,CGZ7137,ZUTR,ZBTJ,55800.0,65700.0,60300,68280,E190,28.72,COLORFUL,16R,112.0,B3115,,
20170803,CGZ7138,ZBTJ,ZUTR,74100.0,83700.0,75720,83340,E190,28.72,COLORFUL,16R,110.0,B3115,,
20170803,GCR7930,ZLXY,ZBTJ,62100.0,69000.0,62820,68040,E190,28.72,TianjinAirlines,16R,213,B3129,,
20170803,GCR7828,ZBDS,ZBTJ,55500.0,61800.0,55380,59880,E190,28.72,TianjinAirlines,16R,209,B3150,,
20170803,GCR7917,ZBTJ,ZBLA,65400.0,74400.0,65880,72180,E190,28.72,TianjinAirlines,16R,210,B3150,,
20170803,GCR7918,ZBLA,ZBTJ,77100.0,85800.0,76740,83760,E190,28.72,TianjinAirlines,16R,213,B3150,,
20170802,GCR7928,ZBHH,ZBTJ,-18900.0,1080.0,-2580,1080,E190,28.72,TianjinAirlines,16R,213,B3151,,
20170803,GCR7909,ZBTJ,ZYQQ,43200.0,50700.0,45600,51960,E190,28.72,TianjinAirlines,16R,209,B3151,,
20170803,GCR7910,ZYQQ,ZBTJ,54300.0,62100.0,54900,61380,E190,28.72,TianjinAirlines,16R,211,B3151,,
20170803,GCR7827,ZBTJ,ZBDS,65100.0,71400.0,67860,72540,E190,28.72,TianjinAirlines,16R,205,B3151,,
20170803,GCR782Z,ZGHA,ZBTJ,29700.0,38100.0,30720,37920,E190,28.72,TianjinAirlines,16R,211,B3153,,
20170803,GCR7582,ZBTJ,ZLXY,77100.0,84000.0,81360,87240,E190,28.72,TianjinAirlines,16R,209,B3153,,
20170802,GCR6527,ZGSD,ZBTJ,-18900.0,11560.0,6600,16560,E190,28.72,TianjinAirlines,16R,213,B3157,,
20170803,GCR7929,ZBTJ,ZLXY,27000.0,34200.0,28140,34020,E190,28.72,TianjinAirlines,16R,211,B3157,,
20170803,CBG8851,ZHNY,ZBTJ,47100.0,53100.0,52620,57960,E190,28.72,SPRAY,16R,111.0,B3159,,
20170803,CBG8852,ZBTJ,ZHNY,57000.0,63300.0,62160,67260,E190,28.72,SPRAY,16R,112.0,B3159,,
20170803,GCR758X,ZBXH,ZBTJ,34200.0,38700.0,34680,38520,E190,28.72,TianjinAirlines,16R,210,B3167,,
20170803,GCR758X,ZBTJ,ZLXY,41400.0,48300.0,42960,48900,E190,28.72,TianjinAirlines,16R,208,B3167,,
20170803,GCR6658,ZYTL,ZBTJ,67700.0,69900.0,72120,75360,E190,28.72,TianjinAirlines,16L,217,B3167,,
20170803,GCR6658,ZBTJ,ZBHH,73500.0,78900.0,78720,82320,E190,28.72,TianjinAirlines,16R,217,B3167,,
20170803,GCR784V,ZHCC,ZBTJ,27000.0,31800.0,26940,31800,E190,28.72,TianjinAirlines,16R,210,B3170,,
20170803,GCR7841,ZBTJ,ZHCC,33400.0,38400.0,34740,39480,E190,28.72,TianjinAirlines,16R,210,B3170,,
20170803,GCR7842,ZHCC,ZBTJ,65400.0,70500.0,66780,70920,E190,28.72,TianjinAirlines,16L,216,B3170,,
20170803,GCR7889,ZBTJ,ZSAM,33900.0,43500.0,43920,53280,A332,60.3,TianjinAirlines,16R,212,B3171,,
20170803,GCR7890,ZSAM,ZBTJ,48000.0,58500.0,56700,66600,A332,60.3,TianjinAirlines,16R,418,B3171,,
20170803,GCR6433,ZYTL,ZBTJ,63600.0,67500.0,66240,68940,E190,28.72,TianjinAirlines,16L,206,B3181,,
20170803,GCR6434,ZBTJ,ZYTL,71100.0,74700.0,72660,77100,E190,28.72,TianjinAirlines,16R,206,B3181,,
20170803,CBG8823,ZUKJ,ZBTJ,35400.0,45600.0,37380,47340,E190,28.72,SPRAY,16R,110.0,B3183,,
20170803,CBG8824,ZBTJ,ZUKJ,49440.0,61200.0,59040,69480,E190,28.72,SPRAY,16R,113.0,B3183,,
20170803,GCR6657,ZBHH,ZBTJ,64800.0,69900.0,70200,73920,E190,28.72,TianjinAirlines,16L,213,B3189,,
20170803,GCR6657,ZBTJ,ZYTL,73200.0,77100.0,79380,81840,E190,28.72,TianjinAirlines,16R,211,B3189,,
20170803,GCR7869,ZBTJ,ZHHH,36600.0,44100.0,37800,43980,E190,28.72,TianjinAirlines,16R,211,B3213,,
20170803,GCR7870,ZHHH,ZBTJ,63900.0,70500.0,64440,70080,E190,28.72,TianjinAirlines,16L,214,B3213,,
20170803,HXA2901,ZBUC,ZBTJ,33600.0,37500.0,36360,39840,CRJ9,23.2,Chinaexpressair,16L,601,B3228,,
20170803,HXA2902,ZBTJ,ZBUC,41100.0,45600.0,44400,48660,CRJ9,23.2,Chinaexpressair,16R,415L,B3228,,
20170803,HXA2670,ZLGY,ZBTJ,43500.0,49800.0,43800,49680,CRJ9,23.2,Chinaexpressair,16R,601,B3231,,
20170803,HXA2819,ZBTJ,ZBES,61500.0,69300.0,61920,67680,CRJ9,23.2,Chinaexpressair,16R,601,B3231,,
20170803,GCR791Z,ZYQQ,ZBTJ,28800.0,36300.0,47100,53880,E190,28.72,TianjinAirlines,16L,213,B3232,,
20170803,GCR7813,ZBTJ,ZYTL,51600.0,55200.0,58860,61560,A320,34.1,TianjinAirlines,16R,208,B3232,,
20170803,GCR785V,ZSHC,ZBTJ,25200.0,32700.0,27780,34080,E190,28.72,TianjinAirlines,16L,213,B3235,,
20170803,GCR7859,ZBTJ,ZHHH,30000.0,37200.0,43320,49500,A320,34.1,TianjinAirlines,16R,206,B3235,,
20170803,CGZ712Y,ZBSJ,ZBTJ,32400.0,35100.0,34860,37500,E190,28.72,COLORFUL,16R,112.0,B3242,,
20170803,CGZ712X,ZBTJ,ZUWX,48100.0,56500.0,51780,60060,E190,28.72,COLORFUL,16R,110.0,B3242,,
20170803,GCR7883,ZBTJ,ZSSS,29400.0,36300.0,33480,39240,E190,28.72,TianjinAirlines,16R,208,B3243,,
20170803,GCR7884,ZSSS,ZBTJ,40200.0,48600.0,43200,49800,E190,28.72,TianjinAirlines,16R,213,B3243,,
20170802,GCR7860,ZHHH,ZBTJ,-4500.0,9000.0,4800,11040,A320,34.1,TianjinAirlines,16R,211,B3245,,
20170803,GCR7907,ZBTJ,ZBOW,29100.0,35400.0,29280,34140,A320,34.1,TianjinAirlines,16R,209,B3245,,
20170803,GCR7908,ZBOW,ZBTJ,37800.0,43200.0,51300,55980,A320,34.1,TianjinAirlines,16R,211,B3245,,
20170803,GCR7851,ZBTJ,ZSHC,64200.0,71100.0,74520,81060,E190,28.72,TianjinAirlines,16R,211,B3245,,
20170803,HXA2841,ZBOW,ZBTJ,73200.0,78600.0,78060,82260,CRJ9,23.2,Chinaexpressair,16L,601,B3251,,
20170803,HXA2842,ZBTJ,ZBOW,81600.0,1200.0,85260,89880,CRJ9,23.2,Chinaexpressair,16R,601,B3251,,
20170803,JBE310,ZBTJ,ZBHD,36000.0,39600.0,36840,39480,E135,20.4,TianjinAirlines,16R,209,B3281,,
20170803,HXA2820,ZBES,ZBTJ,47700.0,55500.0,48660,55320,CRJ9,23.2,Chinaexpressair,16R,601,B3369,,
20170803,HXA2669,ZBTJ,ZLGY,57900.0,65400.0,58920,65040,CRJ9,23.2,Chinaexpressair,16R,601,B3369,,
20170802,HXA2655,ZBZJ,ZBTJ,-6900.0,12960.0,13320,15960,CRJ9,23.2,Chinaexpressair,16R,601,B3371,,
20170803,HXA2905,ZBTJ,ZLTS,25500.0,34800.0,27720,34980,CRJ9,23.2,Chinaexpressair,16R,601,B3371,,
20170803,HXA2906,ZLTS,ZBTJ,38700.0,46800.0,37680,44400,CRJ9,23.2,Chinaexpressair,16L,601,B3371,,
20170803,HXA2925,ZBTJ,ZYTL,53400.0,57300.0,54000,56760,CRJ9,23.2,Chinaexpressair,16R,601,B3371,,
20170803,HXA2926,ZYTL,ZBTJ,78600.0,82800.0,80460,83640,CRJ9,23.2,Chinaexpressair,16R,602,B3371,,
20170803,HXA2843,ZBLL,ZBTJ,67200.0,71400.0,71100,75000,CRJ9,23.2,Chinaexpressair,16L,601,B3378,,
20170803,HXA2844,ZBTJ,ZBLL,74700.0,79200.0,78780,82440,CRJ9,23.2,Chinaexpressair,16R,414L,B3378,,
20170803,JOY1610,ZBTJ,ZBOW,25500.0,33900.0,26280,32940,MA60,29.2,Joyair,16R,501.0,B3710,,
20170803,JOY1609,ZBOW,ZBTJ,54600.0,60900.0,55560,61860,MA60,29.2,Joyair,16R,501.0,B3710,,
20170803,JOY1595,ZBTJ,ZSYT,64500.0,70200.0,65640,69180,MA60,29.2,Joyair,16R,501.0,B3710,,
20170803,JOY1602,ZBTJ,ZBSJ,24300.0,28200.0,24180,27000,MA60,29.2,Joyair,16R,501.0,B3722,,
20170803,JOY1601,ZBSJ,ZBTJ,41700.0,45900.0,48720,51900,MA60,29.2,Joyair,16L,501.0,B3722,,
20170803,JOY1604,ZBTJ,ZBYN,54300.0,59100.0,55020,59340,MA60,29.2,Joyair,16R,501.0,B3722,,
20170803,CSH9115,ZSSS,ZBTJ,36300.0,44100.0,37020,43140,B738,35.8,ShanghaiAirlines,16L,219,B5142,,
20170803,CSH9116,ZBTJ,ZSSS,48600.0,55800.0,59220,65280,B738,35.8,ShanghaiAirlines,16R,218,B5142,,
20170803,CXA8203,ZYTL,ZBTJ,30900.0,34500.0,37920,40680,B738,35.8,XiamenAirlines,16L,227,B5151,,
20170803,CXA8203,ZBTJ,ZLXN,39000.0,48000.0,46320,54300,B738,35.8,XiamenAirlines,16R,225,B5151,,
20170803,CXA8204,ZLXN,ZBTJ,50700.0,59400.0,57420,63960,B738,35.8,XiamenAirlines,16R,226,B5151,,
20170803,CXA8204,ZBTJ,ZYTL,66900.0,71100.0,68340,71100,B738,35.8,XiamenAirlines,16R,227,B5151,,
20170803,CSN6655,ZSYW,ZBTJ,36900.0,45300.0,39120,46200,B738,35.8,ChinaSouthernAirlines,16L,220,B5156,,
20170803,CSN6656,ZBTJ,ZSYW,48900.0,57000.0,57960,65160,B738,35.8,ChinaSouthernAirlines,16R,217,B5156,,
20170802,CXA8240,ZLXY,ZBTJ,-10500.0,480.0,-4740,480,B738,35.8,XiamenAirlines,16R,225,B5160,,
20170803,CXA8321,ZBTJ,ZSHC,37800.0,45000.0,39060,45180,B738,35.8,XiamenAirlines,16R,229,B5161,,
20170803,OKA3035,ZBTJ,ZSNT,39000.0,45600.0,41700,46800,B738,35.8,OkayAirways,16R,223,B5181,,
20170803,CCA1663,ZBTJ,ZSWH,30000.0,35100.0,31680,35040,B738,35.8,AirChina,16R,202,B5211,,
20170803,CCA1664,ZSWH,ZBTJ,38100.0,42000.0,43020,46740,B738,35.8,AirChina,16L,203,B5211,,
20170803,CCA1523,ZBTJ,ZSSS,55500.0,61500.0,68460,73740,B737,35.8,AirChina,16R,107,B5211,,
20170803,CCA1524,ZSSS,ZBTJ,65100.0,73200.0,77880,83940,B737,35.8,AirChina,16R,107,B5211,,
20170803,CCA1656,ZSPD,ZBTJ,33600.0,41700.0,56820,63180,B738,35.8,AirChina,16R,117,B5213,,
20170803,CCA4547,ZGGG,ZBTJ,26400.0,37800.0,27420,36360,B737,35.8,AirChina,16R,201,B5220,,
20170803,CCA4547,ZBTJ,ZYTN,41400.0,47700.0,43140,47700,B737,35.8,AirChina,16R,108,B5220,,
20170803,CCA4548,ZYTN,ZBTJ,50400.0,56700.0,51660,56700,B737,35.8,AirChina,16R,108,B5220,,
20170803,CCA4548,ZBTJ,ZGGG,60300.0,71400.0,72240,81060,B737,35.8,AirChina,16R,109,B5220,,
20170803,CCA1679,ZBTJ,ZUCK,28500.0,38400.0,30780,39540,B738,35.8,AirChina,16R,117,B5227,,
20170803,CCA1680,ZUCK,ZBTJ,42000.0,51600.0,43500,50940,B738,35.8,AirChina,16L,118,B5227,,
20170803,CCA1527,ZBTJ,ZSSS,59400.0,66900.0,70620,76560,B737,35.8,AirChina,16R,109,B5227,,
20170803,CCA1528,ZSSS,ZBTJ,70800.0,78900.0,80100,85980,B737,35.8,AirChina,16R,108,B5227,,
20170803,CSH9131,ZSPD,ZBTJ,32700.0,41100.0,35040,41700,B738,35.8,ShanghaiAirlines,16L,218,B5260,,
20170803,CSH9132,ZBTJ,ZSPD,45000.0,52200.0,45780,51660,B738,35.8,ShanghaiAirlines,16R,218,B5260,,
20170803,CSN8558,ZBTJ,ZGGG,23700.0,35700.0,33960,43980,B737,35.8,ChinaSouthernAirlines,16R,217,B5291,,
20170803,CXA8681,ZBTJ,ZSAM,36300.0,46800.0,41820,50820,B738,35.8,XiamenAirlines,16R,229,B5301,,
20170802,CXA8380,ZGSZ,ZBTJ,-13500.0,12860.0,7140,16860,B738,35.8,XiamenAirlines,16R,225,B5306,,
20170803,CXA8293,ZBTJ,ZLLL,33000.0,42600.0,33120,40740,B738,35.8,XiamenAirlines,16R,225,B5306,,
20170803,CXA8294,ZLLL,ZBTJ,46500.0,55500.0,46500,53520,B738,35.8,XiamenAirlines,16L,225,B5306,,
20170803,CXA8239,ZBTJ,ZLXY,63900.0,70800.0,66060,72360,B738,35.8,XiamenAirlines,16R,225,B5306,,
20170803,CXA8240,ZLXY,ZBTJ,75900.0,82800.0,77040,82140,B738,35.8,XiamenAirlines,16L,225,B5306,,
20170803,CSZ9122,ZBTJ,ZGSZ,40260.0,51600.0,61320,71220,B738,35.8,ShenzhenAirlines,16R,107,B5357,,
20170803,CHH7202,ZGGG,ZBTJ,58200.0,69300.0,65820,75480,B738,35.8,HainanAirlines,16L,215,B5371,,
20170803,CHH7201,ZBTJ,ZGGG,72900.0,84300.0,82020,91260,B738,35.8,HainanAirlines,16R,208,B5371,,
20170803,CXA8059,ZBTJ,ZYHB,70500.0,81240.0,75240,83880,B738,35.8,XiamenAirlines,16R,227,B5385,,
20170802,CCA1524,ZSSS,ZBTJ,-21300.0,12200.0,10560,15720,B737,35.8,AirChina,16R,107,B5387,,
20170803,CCA1633,ZBTJ,ZHSY,32100.0,39600.0,34800,41760,B738,35.8,AirChina,16R,108,B5387,,
20170803,CCA1634,ZHSY,ZBTJ,42600.0,49500.0,45360,51360,B738,35.8,AirChina,16L,201,B5387,,
20170803,CCA1389,ZBTJ,ZJSY,53700.0,68700.0,64080,76680,B738,35.8,AirChina,16R,202,B5387,,
20170803,FZA661Q,ZSJN,ZBTJ,25200.0,27600.0,35400,37680,B738,35.8,STRAITAIR,16R,213,B5430,,
20170803,FZA662Z,ZBTJ,ZSNT,30600.0,36000.0,42660,47940,B738,35.8,STRAITAIR,16R,205,B5430,,
20170803,CCA1677,ZYHB,ZBTJ,28200.0,36300.0,33360,39660,B738,35.8,AirChina,16L,202,B5442,,
20170803,CCA1677,ZBTJ,ZGKL,42300.0,50400.0,44940,53520,B738,35.8,AirChina,16R,108,B5442,,
20170803,CCA1678,ZGKL,ZBTJ,53700.0,63900.0,57420,65520,B738,35.8,AirChina,16R,202,B5442,,
20170803,CCA1678,ZBTJ,ZYHB,69000.0,76200.0,82320,86640,B738,35.8,AirChina,16R,108,B5442,,
20170803,CSN3168,ZHHH,ZBTJ,58200.0,64800.0,64140,70200,B738,35.8,ChinaSouthernAirlines,16L,221,B5445,,
20170803,CSN3167,ZBTJ,ZHHH,68700.0,75600.0,76500,81780,B738,35.8,ChinaSouthernAirlines,16R,220,B5445,,
20170802,CCA1252,ZLXY,ZBTJ,-12000.0,3000.0,-1440,3660,B738,35.8,AirChina,16R,109,B5447,,
20170803,CCA1529,ZBTJ,ZSAM,25200.0,35100.0,26160,34860,B738,35.8,AirChina,16R,107,B5447,,
