data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers,delay
20190807,CSN316Y,ZBTJ,ZBAA,28800,32100,36360,33840,B789,60.0,ChinaSouthernAirlines,16R,220,B1243,,,
20190807,OKA2819,ZBTJ,ZGKL,28800,39600,29820,38820,B738,35.8,OkayAirways,16R,223,B1267,,,
20190807,OKA2820,ZGKL,ZBTJ,43200,53400,43380,52860,B738,35.8,OkayAirways,16L,223,B1267,,,
20190807,OKA3083,ZBTJ,ZGKL,57300,68400,57120,66360,B739,34.3,OkayAirways,16R,223,B1267,,,
20190807,OKA3084,ZGKL,ZBTJ,72300,83100,71700,80520,B739,34.3,OkayAirways,16L,223,B1267,,,
20190807,CSN3789,ZGSD,ZBTJ,31200,42300,31680,41700,B738,35.8,ChinaSouthernAirlines,16L,220,B1299,,,
20190807,CSN3790,ZBTJ,ZGSD,46800,59100,46740,57420,B738,35.8,ChinaSouthernAirlines,16R,217,B1299,,,
20190806,CXA8193,ZGHA,ZBTJ,-6900,-85500,2100,8820,B738,35.8,XiamenAirlines,16L,225,B1300,,,
20190807,CXA8126,ZBTJ,ZSAM,24900,34200,27900,36120,B738,35.8,XiamenAirlines,16R,229,B1300,,,
20190807,CXA8145,ZSFZ,ZBTJ,27300,36600,28680,37740,B738,35.8,XiamenAirlines,16L,226,B1302,,,
20190807,CXA8145,ZBTJ,ZBLA,40500,50400,50160,58380,B738,35.8,XiamenAirlines,16R,229,B1302,,,
20190807,CXA8146,ZBLA,ZBTJ,53400,62100,62760,69900,B738,35.8,XiamenAirlines,16L,230,B1302,,,
20190807,CXA8146,ZBTJ,ZSFZ,66240,75000,75420,83400,B738,35.8,XiamenAirlines,16R,227,B1302,,,
20190807,OKA2851,ZBTJ,ZUUU,42300,53100,42300,51000,B739,34.3,OkayAirways,16R,224,B1337,,,
20190807,OKA2852,ZUUU,ZBTJ,57300,66300,57600,65820,B739,34.3,OkayAirways,16L,223,B1337,,,
20190807,OKA2788,ZBTJ,ZGGG,74700,86100,79080,88440,B739,34.3,OkayAirways,16R,224,B1337,,,
20190807,FZA6741,ZBOW,ZBTJ,59700,65400,64980,69480,B738,35.8,STRAITAIR,16L,213,B1350,,,
20190807,FZA6742,ZBTJ,ZBOW,69000,75300,73740,78480,B738,35.8,STRAITAIR,16R,208,B1350,,,
20190807,CSN3168,ZHHH,ZBTJ,57900,64500,57840,63180,B738,35.8,ChinaSouthernAirlines,16L,222,B1411,,,
20190807,CSN3167,ZBTJ,ZHHH,68700,75600,72780,78780,B738,35.8,ChinaSouthernAirlines,16R,218,B1411,,,
20190807,CCA1529,ZBTJ,ZSAM,26100,35700,29700,38880,B738,35.8,AirChina,16R,107,B1418,,,
20190807,CCA1530,ZSAM,ZBTJ,40200,50700,49260,57360,B738,35.8,AirChina,16L,203,B1418,,,
20190807,CCA1527,ZBTJ,ZSSS,59400,66900,64440,69720,B738,35.8,AirChina,16R,108,B1418,,,
20190807,CCA1528,ZSSS,ZBTJ,70800,78900,74400,80340,B738,35.8,AirChina,16L,203,B1418,,,
20190807,CUA2217,ZBTJ,ZSSS,24600,31800,26040,31860,B738,35.8,LIANHANG,16R,110,B1471,,,
20190807,CUA2218,ZSSS,ZBTJ,70200,78000,72900,79440,B738,35.8,LIANHANG,16L,110,B1471,,,
20190807,CDG4717,ZSQD,ZBTJ,25500,30000,26520,29400,B738,35.8,shandongAirlines,16L,201,B1511,,,
20190807,CDG4717,ZBTJ,ZBHH,33600,39000,33780,37560,B738,35.8,shandongAirlines,16R,203,B1511,,,
20190807,CDG4718,ZBHH,ZBTJ,42900,48000,43020,46920,B738,35.8,shandongAirlines,16L,201,B1511,,,
20190807,CDG4718,ZBTJ,ZSQD,51600,55800,52620,56040,B738,35.8,shandongAirlines,16R,203,B1511,,,
20190807,OKA3025,ZBTJ,RJBB,47700,61200,50760,0,B738,35.8,OkayAirways,16R,223,B1521,,,
20190807,OKA2989,ZBTJ,RJTT,79500,7200,79260,0,B739,34.3,OkayAirways,16R,225,B1521,,,
20190807,OKA2787,ZGGG,ZBTJ,24900,36600,24600,33540,B739,34.3,OkayAirways,16L,223,B1521,,,
20190807,OKA3026,RJBB,ZBTJ,64800,73200,64500,73140,B738,35.8,OkayAirways,16L,224,B1521,,,
20190807,CCA801,ZBTJ,RKSI,49200,55500,52860,0,B738,35.8,AirChina,16R,109,B1526,,,
20190807,CCA1245,ZBTJ,ZLLL,24900,34200,25560,33120,B738,35.8,AirChina,16R,107,B1526,,,
20190807,CCA1246,ZLLL,ZBTJ,37800,45600,37500,44220,B738,35.8,AirChina,16L,202,B1526,,,
20190807,CCA802,RKSI,ZBTJ,60000,66300,61320,66120,B738,35.8,AirChina,16L,201,B1526,,,
20190807,CCA1677,ZBTJ,ZYHB,69900,76800,70740,76800,B738,35.8,AirChina,16R,108,B1526,,,
20190807,CCA1656,ZSPD,ZBTJ,32700,41700,33840,39720,B738,35.8,AirChina,16L,201,B1528,,,
20190807,CCA1387,ZBTJ,ZGGG,53400,64800,53940,63720,B738,35.8,AirChina,16R,107,B1528,,,
20190807,CCA1388,ZGGG,ZBTJ,69000,80700,70680,80220,B738,35.8,AirChina,16L,201,B1528,,,
20190807,CJX8961,ZSCN,ZBTJ,27600,35400,28140,35340,B738,35.8,AIRCRANE,16L,112,B1557,,,
20190807,CJX8962,ZBTJ,ZSCN,40500,46800,40380,47100,B738,35.8,AIRCRANE,16R,115,B1557,,,
20190807,FZA6569,ZSLY,ZBTJ,39000,43800,39600,43080,B738,35.8,STRAITAIR,16L,211,B1559,,,
20190807,FZA6570,ZBTJ,ZSLY,47400,51900,48960,52680,B738,35.8,STRAITAIR,16R,209,B1559,,,
20190807,OKA2883,ZLXY,ZBTJ,25200,32100,25920,31140,B739,34.3,OkayAirways,16L,222,B1581,,,
20190807,OKA2931,ZBTJ,ZGHA,37800,47100,39900,47700,B739,34.3,OkayAirways,16R,223,B1581,,,
20190807,OKA2932,ZGHA,ZBTJ,72900,82200,73500,80880,B739,34.3,OkayAirways,16L,222,B1581,,,
20190807,EVA729,ZBTJ,RCTP,49800,60300,54420,0,A321,34.1,EVAAir,16R,105,B16201,,,
20190807,EVA730,RCTP,ZBTJ,33900,45300,37080,46380,A321,34.1,EVAAir,16L,104,B16201,,,
20190807,CHB6237,ZUCK,ZBTJ,62100,70800,62760,70320,A20N,35.8,Westair,16L,206,B1629,,,
20190807,CHB6238,ZBTJ,ZUCK,74400,84300,74880,83220,A20N,35.8,Westair,16R,209,B1629,,,
20190807,CSC8810,ZUCK,ZBTJ,25500,34500,30120,38040,A321,34.1,SichuanAirlines,16L,110,B1677,,,
20190807,CSC8127,ZBTJ,ZGDY,58200,67200,62520,69960,A321,34.1,SichuanAirlines,16R,111,B1677,,,
20190807,CSC8128,ZGDY,ZBTJ,71100,79800,74280,81720,A321,34.1,SichuanAirlines,16L,112,B1677,,,
20190807,CXA8027,ZUCK,ZBTJ,30000,38700,30840,38520,B738,35.8,XiamenAirlines,16L,228,B1708,,,
20190807,CXA8027,ZBTJ,ZYHB,42600,50700,46020,51960,B738,35.8,XiamenAirlines,16R,227,B1708,,,
20190807,JYH1055,ZGGG,ZBTJ,24600,35100,25800,35040,B738,35.8,TRANSJADE,16L,110,B1715,,,
20190807,JYH1056,ZBTJ,ZGGG,39300,50700,40620,50340,B738,35.8,TRANSJADE,16R,110,B1715,,,
20190806,OKA2966,ZLXN,ZBTJ,-5400,-84000,-2340,4980,B738,35.8,OkayAirways,16L,223,B1732,,,
20190807,OKA2997,ZBTJ,ZSJH,29100,35700,37020,42960,B738,35.8,OkayAirways,16R,222,B1732,,,
20190807,OKA2999,ZBTJ,ZGSZ,27900,40200,29400,39780,B739,34.3,OkayAirways,16R,222,B1739,,,
20190807,OKA3000,ZGSZ,ZBTJ,62400,73800,63240,73020,B739,34.3,OkayAirways,16L,222,B1739,,,
20190807,CCA1663,ZBTJ,ZSWH,29700,34800,32760,36900,B738,35.8,AirChina,16R,107,B1762,,,
20190807,CCA1664,ZSWH,ZBTJ,38400,43500,40980,44400,B738,35.8,AirChina,16L,117,B1762,,,
20190807,CCA1441,ZBTJ,ZBYN,46800,51300,48420,51420,B738,35.8,AirChina,16R,107,B1762,,,
20190807,CCA1442,ZBYN,ZBTJ,75000,79800,74340,77280,B738,35.8,AirChina,16L,202,B1762,,,
20190807,EPA6245,ZGCJ,ZBTJ,46800,56100,53460,61740,B738,35.8,DONGHAIAIR,16L,213,B1770,,,
20190807,EPA6246,ZBTJ,ZGCJ,59700,69600,65460,73800,B738,35.8,DONGHAIAIR,16R,208,B1770,,,
20190807,CHH7497,ZYTL,ZBTJ,30600,34500,31020,33840,B738,35.8,HainanAirlines,16L,214,B1795,,,
20190807,CHH7498,ZBTJ,ZYTL,38400,42000,38640,42120,B738,35.8,HainanAirlines,16R,208,B1795,,,
20190807,GCR7993,ZBTJ,RKSI,29100,34200,31800,0,A320,34.1,TianjinAirlines,16R,209,B1850,,,
20190807,GCR7994,RKSI,ZBTJ,38700,45300,40980,45660,A320,34.1,TianjinAirlines,16L,211,B1850,,,
20190807,GCR7859,ZBTJ,ZLXY,49500,56400,51780,58020,A321,34.1,TianjinAirlines,16R,208,B1850,,,
20190807,CXA8133,ZSAM,ZBTJ,42600,52800,55020,63420,B738,35.8,XiamenAirlines,16L,225,B1913,,,
20190807,CXA8475,ZBTJ,ZUGY,62700,73200,67620,77280,B738,35.8,XiamenAirlines,16R,225,B1913,,,
20190807,OKA3085,ZBTJ,ZSNB,24600,32400,27120,33900,B738,35.8,OkayAirways,16R,223,B1962,,,
20190807,OKA3086,ZSNB,ZBTJ,75000,83400,75000,82200,B738,35.8,OkayAirways,16L,224,B1962,,,
20190806,OKA2932,ZGHA,ZBTJ,-13500,-4200,-2700,4320,B739,34.3,OkayAirways,16L,224,B1963,,,
20190807,OKA2965,ZBTJ,ZLXN,43200,52800,50880,58440,B738,35.8,OkayAirways,16R,224,B1963,,,
20190807,OKA2904,ZGHA,ZBTJ,38700,47100,39180,45900,B738,35.8,OkayAirways,16L,222,B206E,,,
20190807,OKA2903,ZBTJ,ZGHA,51000,59700,52380,60300,B738,35.8,OkayAirways,16R,223,B206E,,,
20190807,CSH9147,ZSSS,ZBTJ,29700,37500,30660,36720,B738,35.8,ShanghaiAirlines,16L,218,B208Z,,,
20190807,CSH9148,ZBTJ,ZSSS,40020,49200,49260,55260,B738,35.8,ShanghaiAirlines,16R,609,B208Z,,,
20190807,CSH9131,ZSPD,ZBTJ,33300,41100,34440,41220,B738,35.8,ShanghaiAirlines,16L,219,B20A9,,,
20190807,CSH9132,ZBTJ,ZSPD,45180,52200,47700,53940,B738,35.8,ShanghaiAirlines,16R,218,B20A9,,,
20190807,CSC8861,ZUUU,ZBTJ,66000,75000,66720,74580,A319,34.09,SichuanAirlines,16L,110,B2298,,,
20190807,CSC8862,ZBTJ,ZUUU,79200,4500,80880,89460,A319,34.09,SichuanAirlines,16R,113,B2298,,,
20190807,CTJ3811,ZBTJ,ZSCN,5700,13200,17880,24720,B734,28.9,TianjinAirCargo,16R,876,B2501,,,
20190807,CTJ3812,ZSCN,ZBTJ,16800,24600,28920,36180,B734,28.9,TianjinAirCargo,16L,897,B2501,,,
20190807,CTJ3805,ZBTJ,ZGGG,3300,12900,8640,18120,B734,28.9,TianjinAirCargo,16R,876,B2576,,,
20190807,CTJ3806,ZGGG,ZBTJ,16500,27300,22020,31260,B734,28.9,TianjinAirCargo,16L,897,B2576,,,
20190806,CSH9069,ZSPD,ZBTJ,-5100,-83100,-3660,2400,B738,35.8,ShanghaiAirlines,16L,219,B2577,,,
20190807,CSH9070,ZBTJ,ZSPD,28020,35100,28320,34800,B737,35.8,ShanghaiAirlines,16R,219,B2577,,,
20190807,CTJ3809,ZBTJ,ZLXY,10200,17400,10560,16080,B733,28.3,TianjinAirCargo,16R,876,B2945,,,
20190807,CTJ3810,ZLXY,ZBTJ,21000,27600,20280,25740,B733,28.3,TianjinAirCargo,16L,897,B2945,,,
20190807,CYZ9101,ZBTJ,ZSNJ,1500,7800,6600,11340,B733,28.3,ChinaPost,16R,876,B2962,,,
20190807,CYZ9102,ZSNJ,ZBTJ,22200,28500,21420,26340,B734,28.9,ChinaPost,16L,906,B2962,,,
20190807,GCR7979,ZBTJ,RJBB,46800,56700,49560,0,A320,34.1,TianjinAirlines,16R,210,B300T,,,
20190806,GCR7846,ZSSH,ZBTJ,-3300,-84600,1980,6240,A320,34.1,TianjinAirlines,16L,206,B300T,,,
20190807,GCR7803,ZBTJ,ZYTL,31500,35100,33420,36300,A320,34.1,TianjinAirlines,16R,211,B300T,,,
20190807,GCR7804,ZYTL,ZBTJ,38700,42600,39900,42660,A320,34.1,TianjinAirlines,16L,209,B300T,,,
20190807,GCR7980,RJBB,ZBTJ,61200,72000,62340,70680,A320,34.1,TianjinAirlines,16L,212,B300T,,,
20190807,GCR7865,ZBTJ,ZJHK,76800,3600,77700,89100,A320,34.1,TianjinAirlines,16R,209,B300T,,,
20190806,GCR7872,ZJSY,ZBTJ,-15300,-1800,-5340,7440,A321,34.1,TianjinAirlines,16L,209,B302A,,,
20190807,GCR7817,ZBTJ,ZSFY,33300,39600,37920,43080,A20N,35.8,TianjinAirlines,16R,211,B302A,,,
20190807,GCR7818,ZSFY,ZBTJ,64200,69900,68700,73320,A20N,35.8,TianjinAirlines,16L,206,B302A,,,
20190806,GCR7926,ZUCK,ZBTJ,-11100,-2100,-1800,5520,A20N,35.8,TianjinAirlines,16L,209,B302C,,,
20190807,GCR7819,ZBTJ,ZGHA,27000,36300,26940,34140,A20N,35.8,TianjinAirlines,16R,210,B302C,,,
20190807,GCR7820,ZGHA,ZBTJ,58200,66000,65220,72240,A20N,35.8,TianjinAirlines,16L,206,B302C,,,
20190807,GCR7891,ZBTJ,ZSAM,69600,79200,76680,85200,A20N,35.8,TianjinAirlines,16R,207,B302C,,,
20190807,GCR7977,ZBTJ,RJBB,30000,39900,31380,0,A333,60.3,TianjinAirlines,16R,415,B302D,,,
20190806,GCR7888,ZUUU,ZBTJ,-5700,-83400,10320,18180,A332,60.3,TianjinAirlines,16L,212,B302D,,,
20190807,GCR7978,RJBB,ZBTJ,44400,55200,49800,58320,A333,60.3,TianjinAirlines,16L,212,B302D,,,
20190807,GCR7887,ZBTJ,ZUUU,66000,76500,69300,78000,A332,60.3,TianjinAirlines,16R,414,B302D,,,
20190807,GCR7577,ZWWW,ZBTJ,33600,47400,35160,47520,A320,34.1,TianjinAirlines,16L,206,B302X,,,
20190807,GCR7577,ZBTJ,ZYCC,51000,57600,54720,60480,A320,34.1,TianjinAirlines,16R,211,B302X,,,
20190807,GCR7578,ZYCC,ZBTJ,61200,68400,64200,69000,A320,34.1,TianjinAirlines,16L,209,B302X,,,
20190807,GCR7578,ZBTJ,ZWWW,73600,600,73440,86700,A320,34.1,TianjinAirlines,16R,210,B302X,,,
20190807,CES5143,ZSSS,ZBTJ,40200,48600,41160,47000,A20N,35.8,ChinaEasternAirlines,16L,216,B303E,,,
20190807,CES5143,ZBTJ,ZYHB,54300,62100,55380,62160,A20N,35.8,ChinaEasternAirlines,16R,218,B303E,,,
20190807,CES5144,ZYHB,ZBTJ,65700,73200,65940,72480,A20N,35.8,ChinaEasternAirlines,16L,216,B303E,,,
20190807,CES5144,ZBTJ,ZSSS,77100,84600,77940,83640,A20N,35.8,ChinaEasternAirlines,16R,217,B303E,,,
20190807,HXA4903,ZBTJ,VYMD,83100,11100,84720,11940,A320,34.1,Chinaexpressair,16R,601,B303P,,,
20190806,HXA4324,ZYQQ,ZBTJ,-7500,-85800,22200,28680,CRJ9,23.2,Chinaexpressair,16L,601,B303P,,,
20190807,HXA4338,ZBTJ,ZUZY,24900,36000,34620,43020,A320,34.1,Chinaexpressair,16R,602,B303P,,,
20190807,HXA4337,ZUZY,ZBTJ,69900,79800,70800,80100,A320,34.1,Chinaexpressair,16L,601,B303P,,,
20190807,QDA6097,ZBTJ,VYMD,37500,54000,38820,0,A320,34.1,SKYLEGEND,16R,111,B303V,,,
20190807,QDA6015,ZYCC,ZBTJ,25200,32100,25020,30540,A320,34.1,SKYLEGEND,16L,110,B303V,,,
20190807,QDA6098,VYMD,ZBTJ,57600,72300,57300,70920,A320,34.1,SKYLEGEND,16L,112,B303V,,,
20190807,QDA6016,ZBTJ,ZYCC,78300,84900,78240,83400,A320,34.1,SKYLEGEND,16R,110,B303V,,,
20190807,CSC8045,ZPPP,ZBTJ,64500,75900,64500,74760,A321,34.1,SichuanAirlines,16L,112,B305U,,,
20190807,CSC8046,ZBTJ,ZPPP,79500,6000,83700,93660,A321,34.1,SichuanAirlines,16R,110,B305U,,,
20190807,HXA2911,ZBTJ,ZBZL,25800,33000,26700,33300,A320,34.1,Chinaexpressair,16R,601,B307T,,,
20190807,HXA2912,ZBZL,ZBTJ,35700,43200,36480,44100,A320,34.1,Chinaexpressair,16L,601,B307T,,,
20190807,HXA4363,ZBTJ,ZLXN,47100,55800,50040,57720,A320,34.1,Chinaexpressair,16R,601,B307T,,,
20190807,CSN3301,ZGGG,ZBTJ,39600,50400,40260,48780,A21N,35.8,ChinaSouthernAirlines,16L,221,B308D,,,
20190807,CSN3302,ZBTJ,ZGGG,54000,65700,58620,68340,A21N,35.8,ChinaSouthernAirlines,16R,217,B308D,,,
20190807,GCR7826,ZYTL,ZBTJ,63600,67800,64140,66900,E190,28.72,TianjinAirlines,16L,213,B3100,,,
20190807,GCR787Z,ZSDY,ZBTJ,44400,47700,47940,49800,E190,28.72,TianjinAirlines,16L,214,B3108,,,
20190807,GCR7837,ZBTJ,ZBDT,62100,66300,62280,65700,E190,28.72,TianjinAirlines,16R,210,B3108,,,
20190807,GCR7838,ZBDT,ZBTJ,68700,72600,68820,72120,E190,28.72,TianjinAirlines,16L,214,B3108,,,
20190806,GCR7920,ZYHB,ZBTJ,-12000,-3900,-1140,5760,E190,28.72,TianjinAirlines,16L,211,B3119,,,
20190807,GCR7815,ZBTJ,ZSQD,27900,31800,29100,32700,E190,28.72,TianjinAirlines,16R,208,B3119,,,
20190807,GCR7816,ZSQD,ZBTJ,56700,61500,57600,61020,E190,28.72,TianjinAirlines,16L,211,B3119,,,
20190807,GCR7867,ZBTJ,ZSYA,64200,70800,66300,71160,E190,28.72,TianjinAirlines,16R,209,B3119,,,
20190807,GCR7581,ZLXY,ZBTJ,49800,56400,51360,57600,E190,28.72,TianjinAirlines,16L,210,B3123,,,
20190807,GCR7581,ZBTJ,ZBXH,59700,65400,60960,64500,E190,28.72,TianjinAirlines,16R,210,B3123,,,
20190807,GCR7582,ZBXH,ZBTJ,68100,72600,67980,72000,E190,28.72,TianjinAirlines,16L,207,B3123,,,
20190807,GCR7582,ZBTJ,ZLXY,76200,84000,76440,82560,E190,28.72,TianjinAirlines,16R,209,B3123,,,
20190807,CSN3135,ZGGG,ZBTJ,57900,68100,61440,71340,E190,28.72,ChinaSouthernAirlines,16L,221,B3139,,,
20190807,CSN3136,ZBTJ,ZGGG,72940,83700,75000,84720,E190,28.72,ChinaSouthernAirlines,16R,218,B3139,,,
20190807,CBG8853,ZGCD,ZBTJ,70200,78600,71340,78720,E190,28.72,SPRAY,16L,112,B3157,,,
20190807,GCR6491,ZHNY,ZBTJ,51000,57300,52500,57540,E190,28.72,TianjinAirlines,16L,211,B3163,,,
20190807,GCR6492,ZBTJ,ZHNY,60900,67500,63060,68220,E190,28.72,TianjinAirlines,16R,208,B3163,,,
20190806,CBG8853,ZGCD,ZBTJ,-12300,-3600,-2280,5220,E190,28.72,SPRAY,16L,110,B3166,,,
20190807,CBG8963,ZBTJ,ZHLY,28500,35100,29520,34140,E190,28.72,SPRAY,16R,110,B3166,,,
20190807,CBG8964,ZHLY,ZBTJ,59400,64800,62280,66960,E190,28.72,SPRAY,16L,114,B3166,,,
20190807,CBG8854,ZBTJ,ZGCD,69000,77700,72600,79980,E190,28.72,SPRAY,16R,116,B3166,,,
20190807,GCR7915,ZBTJ,ZBCF,29700,34800,30720,35700,E190,28.72,TianjinAirlines,16R,210,B3167,,,
20190807,GCR7916,ZBCF,ZBTJ,56100,60600,60960,64140,E190,28.72,TianjinAirlines,16L,213,B3167,,,
20190807,GCR7830,ZBHH,ZBTJ,59400,65100,67740,71700,E190,28.72,TianjinAirlines,16L,211,B3169,,,
20190807,GCR7843,ZBTJ,ZHCC,32400,38100,37380,41940,E190,28.72,TianjinAirlines,16R,205,B3171,,,
20190807,GCR7844,ZHCC,ZBTJ,64500,70500,67140,71520,E190,28.72,TianjinAirlines,16L,215,B3171,,,
20190807,CBG8819,ZHYC,ZBTJ,37800,45300,37560,43980,E190,28.72,SPRAY,16L,111,B3173,,,
20190807,CBG8820,ZBTJ,ZHYC,49200,57300,50640,57540,E190,28.72,SPRAY,16R,110,B3173,,,
20190807,GCR7899,ZBTJ,ZLXY,29400,36600,30420,36660,A320,34.1,TianjinAirlines,16R,208,B3189,,,
20190807,GCR7900,ZLXY,ZBTJ,41700,48300,42120,48180,A320,34.1,TianjinAirlines,16L,215,B3189,,,
20190807,GCR7829,ZBTJ,ZBHH,51600,56700,51900,55980,E190,28.72,TianjinAirlines,16R,209,B3189,,,
20190807,GCR7703,ZBTJ,ZGKL,30300,40500,34860,44100,E190,28.72,TianjinAirlines,16R,208,B3212,,,
20190807,GCR7704,ZGKL,ZBTJ,43200,52800,50760,60300,E190,28.72,TianjinAirlines,16L,213,B3212,,,
20190807,CGZ7121,ZUWX,ZBTJ,57600,66300,59280,66420,E190,28.72,COLORFUL,16L,110,B3225,,,
20190807,CGZ7122,ZBTJ,ZUWX,69900,78900,73260,81360,E190,28.72,COLORFUL,16R,114,B3225,,,
20190806,GCR7854,ZSHC,ZBTJ,-11100,-3300,-1500,4680,E190,28.72,TianjinAirlines,16L,213,B3247,,,
20190807,GCR7869,ZBTJ,ZSDY,36000,39300,36840,39000,E190,28.72,TianjinAirlines,16R,209,B3247,,,
20190807,GCR7870,ZSDY,ZBTJ,65100,68100,65460,67200,E190,28.72,TianjinAirlines,16L,211,B3247,,,
20190806,GCR7902,ZLXY,ZBTJ,-3600,-83100,240,5880,E190,28.72,TianjinAirlines,16L,214,B3265,,,
20190807,GCR7879,ZBTJ,ZLQY,30300,36600,31560,37140,E190,28.72,TianjinAirlines,16R,211,B3265,,,
20190807,GCR7880,ZLQY,ZBTJ,51900,58200,51600,57120,E190,28.72,TianjinAirlines,16L,209,B3265,,,
20190806,GCR7892,ZSAM,ZBTJ,-3600,-80400,5340,13320,A20N,35.8,TianjinAirlines,16L,213,B3345,,,
20190807,GCR7825,ZBTJ,ZYTL,31800,36000,37140,40560,E190,28.72,TianjinAirlines,16R,210,B3345,,,
20190806,HXA2848,ZYSQ,ZBTJ,-6300,-86100,2640,8280,CRJ9,23.2,Chinaexpressair,16L,601,B3382,,,
20190807,HXA2923,ZBTJ,ZYBA,25800,33000,25800,31620,CRJ9,23.2,Chinaexpressair,16R,602,B3382,,,
20190807,HXA2924,ZYBA,ZBTJ,35700,42900,36420,42540,CRJ9,23.2,Chinaexpressair,16L,602,B3382,,,
20190807,HXA2905,ZBTJ,ZLTS,47100,55200,47460,54540,CRJ9,23.2,Chinaexpressair,16R,602,B3382,,,
20190807,HXA2906,ZLTS,ZBTJ,57600,64500,57720,64440,CRJ9,23.2,Chinaexpressair,16L,602,B3382,,,
20190807,HXA4323,ZBTJ,ZYQQ,69300,76500,70200,76380,A320,34.1,Chinaexpressair,16R,602,B3382,,,
20190807,HXA4324,ZYQQ,ZBTJ,78900,86100,79320,86040,CRJ9,23.2,Chinaexpressair,16L,601,B3382,,,
20190807,JOY1595,ZBTJ,ZSYT,24900,30600,25140,29040,MA60,29.2,Joyair,16R,501,B3453,,,
20190807,JOY1596,ZSYT,ZBTJ,36600,42300,37140,40800,MA60,29.2,Joyair,16L,501,B3453,,,
20190807,JOY1601,ZBTJ,ZBSJ,29400,33300,30120,33120,MA60,29.2,Joyair,16R,501,B3723,,,
20190807,JOY1602,ZBSJ,ZBTJ,69600,74100,69420,72540,MA60,29.2,Joyair,16L,501,B3723,,,
20190807,CHH7202,ZGGG,ZBTJ,61800,73500,62820,72840,B738,35.8,HainanAirlines,16L,215,B5137,,,
20190807,CHH7201,ZBTJ,ZGGG,77700,2400,80040,89460,B738,35.8,HainanAirlines,16R,209,B5137,,,
