data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
None,NEWOKA2965,ZBTJ,None,None,None,44460,83993,None,35.8,None,None,916,None
None,NEWOKA3103,ZBTJ,None,None,None,47100,72269,None,35.8,None,None,892,None
None,NEWOKA3104,None,ZBTJ,None,None,22434,71760,None,35.8,None,None,912R,None
None,NEWOKA2908,ZBTJ,None,None,None,78780,88108,None,35.8,None,None,891,None
None,NEWOKA2701,ZBTJ,None,None,None,29580,84892,None,35.8,None,None,503,None
None,NEWOKA2702,None,ZBTJ,None,None,55210,72900,None,35.8,None,None,212,None
None,NEWCHH7797,None,ZBTJ,None,None,53478,67680,None,35.8,None,None,208,None
None,NEWCHH7798,ZBTJ,None,None,None,71160,95730,None,35.8,None,None,208,None
None,NEWCSC8045,None,ZBTJ,None,None,60898,76740,None,34.09,None,None,887R,None
None,NEWCSC8046,ZBTJ,None,None,None,84720,92152,None,34.09,None,None,104,None
None,NEWYZR7492,None,ZBTJ,None,None,36531,47700,None,64.4,None,None,221,None
None,NEWYZR749X,ZBTJ,None,None,None,55860,89549,None,64.4,None,None,886,None
None,NEWLHA4015,None,ZBTJ,None,None,2281,13560,None,28.3,None,None,223,None
None,NEWLHA4016,ZBTJ,None,None,None,16380,21091,None,28.3,None,None,223,None
None,NEWCTJ3801,ZBTJ,None,None,None,3780,78343,None,28.3,None,None,908,None
None,NEWCTJ3802,None,ZBTJ,None,None,26544,57360,None,28.3,None,None,886L,None
None,NEWCSN3168,None,ZBTJ,None,None,49502,64560,None,35.8,None,None,910R,None
None,NEWCSN3167,ZBTJ,None,None,None,68820,87445,None,35.8,None,None,218,None
None,NEWCHH7960,None,ZBTJ,None,None,26256,48780,None,60.0,None,None,896,None
None,NEWCHH7960,ZBTJ,None,None,None,69300,75866,None,60.0,None,None,886,None
None,NEWCYZ9101,ZBTJ,None,None,None,1140,14778,None,38.05,None,None,875,None
None,NEWCYZ9102,None,ZBTJ,None,None,8580,36060,None,38.05,None,None,912,None
None,NEWCYZ9111,ZBTJ,None,None,None,41160,50415,None,38.05,None,None,416,None
None,NEWCYZ9112,None,ZBTJ,None,None,59950,82740,None,38.05,None,None,895,None
None,NEWHXA2841,None,ZBTJ,None,None,3152,5640,None,23.2,None,None,876,None
None,NEWHXA2925,ZBTJ,None,None,None,48000,50607,None,23.2,None,None,409,None
None,NEWHXA2926,None,ZBTJ,None,None,73698,78780,None,23.2,None,None,924,None
None,NEWCES5439,None,ZBTJ,None,None,11974,57060,None,34.1,None,None,912R,None
None,NEWCES5440,ZBTJ,None,None,None,62880,97150,None,34.1,None,None,916,None
None,NEWGCR7876,None,ZBTJ,None,None,4558,6420,None,34.1,None,None,924,None
None,NEWGCR7991,ZBTJ,None,None,None,31200,85350,None,34.1,None,None,602,None
None,NEWGCR7992,None,ZBTJ,None,None,34283,48420,None,34.1,None,None,894,None
None,NEWGCR7811,ZBTJ,None,None,None,63120,74564,None,34.1,None,None,875,None
None,NEWGCR7883,ZBTJ,None,None,None,32760,76143,None,34.1,None,None,213,None
None,NEWGCR7884,None,ZBTJ,None,None,26755,49080,None,34.1,None,None,418R,None
None,NEWGCR7865,ZBTJ,None,None,None,53280,54740,None,34.1,None,None,220,None
None,NEWGCR7866,None,ZBTJ,None,None,52302,86340,None,34.1,None,None,903,None
None,NEWCSN301G,None,ZBTJ,None,None,22608,28200,None,34.1,None,None,104,None
None,NEWCES599,ZBTJ,None,None,None,37380,82734,None,35.8,None,None,915,None
None,NEWGCR7977,ZBTJ,None,None,None,32160,65726,None,60.3,None,None,212,None
None,NEWGCR7978,None,ZBTJ,None,None,28992,56400,None,60.3,None,None,219,None
None,NEWGCR7989,ZBTJ,None,None,None,76320,82644,None,60.3,None,None,895,None
None,NEWCBJ302U,None,ZBTJ,None,None,32214,38100,None,34.1,None,None,206,None
None,NEWGCR7855,ZBTJ,None,None,None,34440,60419,None,34.1,None,None,419R,None
None,NEWGCR7856,None,ZBTJ,None,None,11175,60480,None,34.1,None,None,914,None
None,NEWGCR7851,ZBTJ,None,None,None,65040,67704,None,60.3,None,None,898,None
None,NEWGCR7852,None,ZBTJ,None,None,3113,83040,None,60.3,None,None,886,None
None,NEWGCR7826,None,ZBTJ,None,None,21616,66960,None,28.72,None,None,610,None
None,NEWGCR7825,ZBTJ,None,None,None,70980,72356,None,28.72,None,None,415R,None
None,NEWGCR780T,None,ZBTJ,None,None,45081,59220,None,28.72,None,None,105,None
None,NEWHXA2901,None,ZBTJ,None,None,43498,71400,None,23.2,None,None,915,None
None,NEWHXA2902,ZBTJ,None,None,None,77040,89065,None,23.2,None,None,887L,None
None,NEWGCR7911,ZBTJ,None,None,None,30900,85627,None,28.72,None,None,898,None
None,NEWGCR7912,None,ZBTJ,None,None,41390,42600,None,28.72,None,None,912,None
None,NEWGCR7921,ZBTJ,None,None,None,50220,84819,None,28.72,None,None,409,None
None,NEWGCR7922,None,ZBTJ,None,None,30956,60300,None,28.72,None,None,610,None
None,NEWGCR7853,ZBTJ,None,None,None,30360,48779,None,28.72,None,None,899L,None
None,NEWGCR7854,None,ZBTJ,None,None,51509,67800,None,28.72,None,None,914,None
None,NEWGCR7805,ZBTJ,None,None,None,71460,92437,None,28.72,None,None,116,None
None,NEWCBG8854,ZBTJ,None,None,None,60900,84617,None,28.72,None,None,897,None
None,NEWGCR7833,ZBTJ,None,None,None,31680,88130,None,28.72,None,None,207,None
None,NEWGCR7834,None,ZBTJ,None,None,34297,54720,None,28.72,None,None,875,None
None,NEWGCR6657,ZBTJ,None,None,None,66300,79196,None,28.72,None,None,874,None
None,NEWGCR6657,None,ZBTJ,None,None,76174,77640,None,28.72,None,None,418R,None
None,NEWGCR7581,None,ZBTJ,None,None,12666,57720,None,28.72,None,None,902,None
None,NEWGCR7581,ZBTJ,None,None,None,61020,63144,None,28.72,None,None,902,None
None,NEWGCR7582,None,ZBTJ,None,None,62204,73080,None,28.72,None,None,904,None
None,NEWGCR7582,ZBTJ,None,None,None,77940,91716,None,28.72,None,None,886L,None
None,NEWGCR6658,None,ZBTJ,None,None,24359,71220,None,28.72,None,None,416R,None
None,NEWGCR6658,ZBTJ,None,None,None,76080,78067,None,28.72,None,None,605,None
None,NEWCBG8819,None,ZBTJ,None,None,31181,50400,None,28.72,None,None,909,None
None,NEWCBG8820,ZBTJ,None,None,None,53460,78803,None,28.72,None,None,909,None
None,NEWCBG8851,None,ZBTJ,None,None,13290,66060,None,28.72,None,None,912R,None
None,NEWCBG8852,ZBTJ,None,None,None,69060,76449,None,28.72,None,None,912R,None
None,NEWGCR7830,ZBTJ,None,None,None,44100,80675,None,28.72,None,None,908,None
None,NEWGCR7829,None,ZBTJ,None,None,2189,75960,None,28.72,None,None,899R,None
None,NEWCSN3135,None,ZBTJ,None,None,37050,67320,None,28.72,None,None,214,None
None,NEWCSN3136,ZBTJ,None,None,None,72300,85016,None,28.72,None,None,898L,None
None,NEWHXA2913,ZBTJ,None,None,None,49020,95922,None,23.2,None,None,219,None
None,NEWHXA2914,None,ZBTJ,None,None,2854,79920,None,23.2,None,None,221,None
None,NEWGCR7903,ZBTJ,None,None,None,42600,96256,None,28.72,None,None,114,None
None,NEWGCR7904,None,ZBTJ,None,None,52429,78360,None,28.72,None,None,107,None
None,NEWGCR7815,ZBTJ,None,None,None,28620,36218,None,28.72,None,None,904,None
None,NEWGCR7816,None,ZBTJ,None,None,18414,60780,None,28.72,None,None,210,None
None,NEWGCR7849,ZBTJ,None,None,None,65700,94934,None,28.72,None,None,608,None
None,NEWGCR7850,None,ZBTJ,None,None,56457,82320,None,28.72,None,None,211,None
None,NEWGCR7868,None,ZBTJ,None,None,44,1020,None,28.72,None,None,887,None
None,NEWGCR7889,ZBTJ,None,None,None,36420,59946,None,28.72,None,None,887R,None
None,NEWGCR7890,None,ZBTJ,None,None,21048,59940,None,28.72,None,None,910R,None
None,NEWGCR7827,ZBTJ,None,None,None,64740,93609,None,28.72,None,None,208,None
None,NEWGCR6605,None,ZBTJ,None,None,37039,50880,None,28.72,None,None,899,None
None,NEWGCR6605,ZBTJ,None,None,None,61620,85343,None,28.72,None,None,608,None
None,NEWGCR7901,ZBTJ,None,None,None,49800,98321,None,28.72,None,None,417R,None
None,NEWGCR7864,None,ZBTJ,None,None,3707,4260,None,34.1,None,None,887R,None
None,NEWGCR7929,ZBTJ,None,None,None,37200,59717,None,28.72,None,None,219,None
None,NEWGCR7930,None,ZBTJ,None,None,32831,73320,None,28.72,None,None,203,None
None,NEWGCR7828,None,ZBTJ,None,None,51281,69060,None,28.72,None,None,118,None
None,NEWGCR7867,ZBTJ,None,None,None,46020,76221,None,28.72,None,None,214,None
None,NEWGCR7868,None,ZBTJ,None,None,51693,80700,None,28.72,None,None,897,None
None,NEWCGZ7101,None,ZBTJ,None,None,28945,65580,None,28.72,None,None,887L,None
None,NEWCGZ7102,ZBTJ,None,None,None,70260,97188,None,28.72,None,None,223,None
None,NEWHXA2771,None,ZBTJ,None,None,30254,45000,None,23.2,None,None,887,None
None,NEWHXA2669,ZBTJ,None,None,None,55740,72114,None,23.2,None,None,906,None
None,NEWHXA2670,None,ZBTJ,None,None,4546,81840,None,23.2,None,None,897,None
None,NEWHXA4323,ZBTJ,None,None,None,45900,45908,None,23.2,None,None,922,None
None,NEWHXA4324,None,ZBTJ,None,None,65219,82860,None,23.2,None,None,414R,None
None,NEWHXA2905,ZBTJ,None,None,None,29400,84369,None,23.2,None,None,218,None
None,NEWHXA2906,None,ZBTJ,None,None,15375,46440,None,23.2,None,None,414R,None
None,NEWHXA2871,ZBTJ,None,None,None,51780,67976,None,23.2,None,None,410,None
None,NEWHXA2872,None,ZBTJ,None,None,47346,61680,None,23.2,None,None,905,None
None,NEWHXA2772,ZBTJ,None,None,None,74100,83265,None,23.2,None,None,109,None
None,NEWJOY1601,ZBTJ,None,None,None,23100,55248,None,29.2,None,None,416,None
None,NEWJOY1602,None,ZBTJ,None,None,23980,64800,None,29.2,None,None,418R,None
None,NEWJOY1602,None,ZBTJ,None,None,195,1380,None,29.2,None,None,410,None
None,NEWJOY1595,ZBTJ,None,None,None,31380,97338,None,29.2,None,None,912R,None
None,NEWJOY1596,None,ZBTJ,None,None,41134,42420,None,29.2,None,None,925,None
None,NEWJOY1655,ZBTJ,None,None,None,55380,67882,None,29.2,None,None,219,None
None,NEWJOY1656,None,ZBTJ,None,None,3562,72780,None,29.2,None,None,894,None
None,NEWICU239,None,ZBTJ,None,None,75828,76080,None,13.35,None,None,897,None
None,NEWCSH9069,None,ZBTJ,None,None,1326,2280,None,35.8,None,None,891,None
None,NEWCSH9070,ZBTJ,None,None,None,28380,38841,None,35.8,None,None,418R,None
None,NEWCXA8365,ZBTJ,None,None,None,31920,42252,None,35.8,None,None,609,None
None,NEWCXA8366,None,ZBTJ,None,None,24369,56220,None,35.8,None,None,220,None
None,NEWCXA8469,ZBTJ,None,None,None,61140,80938,None,35.8,None,None,898,None
None,NEWOKA2719,ZBTJ,None,None,None,39000,91524,None,35.8,None,None,908,None
None,NEWOKA2720,None,ZBTJ,None,None,51668,82500,None,35.8,None,None,103,None
None,NEWCDG8053,None,ZBTJ,None,None,208,37440,None,35.8,None,None,602,None
None,NEWCDG8053,ZBTJ,None,None,None,42780,50123,None,35.8,None,None,502,None
None,NEWCDG8054,None,ZBTJ,None,None,49419,75720,None,35.8,None,None,908,None
None,NEWCDG8054,ZBTJ,None,None,None,84600,97655,None,35.8,None,None,115,None
None,NEWCCA8275,ZBTJ,None,None,None,63360,86841,None,35.8,None,None,419R,None
None,NEWCCA8276,None,ZBTJ,None,None,71252,83880,None,35.8,None,None,878,None
None,NEWCCA1633,ZBTJ,None,None,None,34260,41509,None,35.8,None,None,879,None
None,NEWCCA1634,None,ZBTJ,None,None,48496,51000,None,35.8,None,None,892,None
None,NEWCCA8297,ZBTJ,None,None,None,27840,98644,None,35.8,None,None,911R,None
None,NEWCCA8298,None,ZBTJ,None,None,1512,46800,None,35.8,None,None,502,None
None,NEWCCA8287,ZBTJ,None,None,None,59160,80053,None,35.8,None,None,413,None
None,NEWCCA8288,None,ZBTJ,None,None,35179,82020,None,35.8,None,None,912R,None
None,NEWCSN3335,None,ZBTJ,None,None,7476,36180,None,28.72,None,None,208,None
None,NEWCSN3336,ZBTJ,None,None,None,52500,82922,None,28.72,None,None,416L,None
None,NEWEPA6255,None,ZBTJ,None,None,42883,59400,None,35.8,None,None,414L,None
None,NEWEPA6256,ZBTJ,None,None,None,64500,78727,None,35.8,None,None,110,None
None,NEWCXA868,None,ZBTJ,None,None,17609,64920,None,35.8,None,None,112,None
None,NEWCXA8551,ZBTJ,None,None,None,69480,97928,None,35.8,None,None,891,None
None,NEWCSN3133,None,ZBTJ,None,None,10641,40320,None,35.8,None,None,502,None
None,NEWCSN3134,ZBTJ,None,None,None,56640,96517,None,35.8,None,None,604,None
None,NEWCSZ9799,None,ZBTJ,None,None,41309,59340,None,35.8,None,None,896,None
None,NEWCSZ9800,ZBTJ,None,None,None,64140,77073,None,35.8,None,None,908,None
None,NEWOKA2757,ZBTJ,None,None,None,26940,54031,None,35.8,None,None,108,None
None,NEWOKA2758,None,ZBTJ,None,None,35887,63540,None,35.8,None,None,895,None
None,NEWOKA2735,ZBTJ,None,None,None,80280,92591,None,35.8,None,None,897,None
None,NEWCCA1656,None,ZBTJ,None,None,30181,41160,None,35.8,None,None,893,None
None,NEWCCA1395,ZBTJ,None,None,None,68460,99701,None,35.8,None,None,222,None
None,NEWCCA8362,None,ZBTJ,None,None,42160,59520,None,35.8,None,None,109,None
None,NEWCCA8361,ZBTJ,None,None,None,70500,83034,None,35.8,None,None,224,None
None,NEWCSH9063,None,ZBTJ,None,None,50398,64020,None,35.8,None,None,909,None
None,NEWCSH9064,ZBTJ,None,None,None,71880,79842,None,35.8,None,None,888,None
None,NEWCCA1390,None,ZBTJ,None,None,5828,12840,None,35.8,None,None,916,None
None,NEWCCA8363,ZBTJ,None,None,None,27180,63714,None,35.8,None,None,899,None
None,NEWCCA8364,None,ZBTJ,None,None,23108,65880,None,35.8,None,None,602,None
None,NEWCCA1678,None,ZBTJ,None,None,17242,36360,None,35.8,None,None,415L,None
None,NEWCCA1671,ZBTJ,None,None,None,49920,97960,None,35.8,None,None,225,None
None,NEWCCA1672,None,ZBTJ,None,None,63046,74820,None,35.8,None,None,415,None
None,NEWCCA8289,ZBTJ,None,None,None,79140,95789,None,35.8,None,None,210,None
None,NEWCCA750,None,ZBTJ,None,None,15836,31200,None,35.8,None,None,416R,None
None,NEWCCA1319,ZBTJ,None,None,None,52860,77992,None,35.8,None,None,118,None
None,NEWCCA1320,None,ZBTJ,None,None,18594,78540,None,35.8,None,None,118,None
None,NEWCCA171,ZBTJ,None,None,None,33120,51370,None,35.8,None,None,205,None
None,NEWCCA172,None,ZBTJ,None,None,15488,49500,None,35.8,None,None,911R,None
None,NEWCCA8277,ZBTJ,None,None,None,57180,77323,None,35.8,None,None,909,None
None,NEWCCA8278,None,ZBTJ,None,None,58598,76500,None,35.8,None,None,914,None
None,NEWCJX8903,None,ZBTJ,None,None,8462,34080,None,35.8,None,None,113,None
None,NEWCJX8904,ZBTJ,None,None,None,40260,69607,None,35.8,None,None,913,None
None,NEWOKA2883,None,ZBTJ,None,None,25503,30780,None,35.8,None,None,601,None
None,NEWOKA2931,ZBTJ,None,None,None,45120,85633,None,35.8,None,None,202,None
None,NEWOKA2932,None,ZBTJ,None,None,15846,83580,None,35.8,None,None,876,None
None,NEWCXA8353,ZBTJ,None,None,None,28980,98950,None,35.8,None,None,896,None
None,NEWCXA8354,None,ZBTJ,None,None,63547,68220,None,35.8,None,None,416R,None
None,NEWOKA2736,None,ZBTJ,None,None,21569,43140,None,35.8,None,None,886L,None
None,NEWCCA8290,None,ZBTJ,None,None,22793,35820,None,35.8,None,None,417,None
None,NEWCCA1389,ZBTJ,None,None,None,55080,89507,None,35.8,None,None,410,None
None,NEWCCA1390,None,ZBTJ,None,None,70739,85440,None,35.8,None,None,899,None
None,NEWOKA2903,None,ZBTJ,None,None,5391,46920,None,35.8,None,None,204,None
None,NEWOKA2904,ZBTJ,None,None,None,59940,92469,None,35.8,None,None,116,None
None,NEWOKA2751,ZBTJ,None,None,None,27540,85004,None,35.8,None,None,910R,None
None,NEWOKA2752,None,ZBTJ,None,None,34227,84240,None,35.8,None,None,416R,None
None,NEWOKA2992,None,ZBTJ,None,None,37667,59640,None,35.8,None,None,218,None
None,NEWOKA2991,ZBTJ,None,None,None,67440,92929,None,35.8,None,None,915,None
None,NEWCHH7791,None,ZBTJ,None,None,43487,53280,None,35.8,None,None,415L,None
None,NEWCHH7792,ZBTJ,None,None,None,57360,91031,None,35.8,None,None,412,None
None,NEWCCA151,ZBTJ,None,None,None,33360,39354,None,35.8,None,None,903,None
None,NEWCCA152,None,ZBTJ,None,None,45123,70020,None,35.8,None,None,216,None
None,NEWCCA749,ZBTJ,None,None,None,75360,85675,None,35.8,None,None,412,None
None,NEWCDG4801,None,ZBTJ,None,None,34222,36480,None,35.8,None,None,201,None
None,NEWCDG4693,ZBTJ,None,None,None,51540,87561,None,35.8,None,None,227,None
None,NEWCDG4694,None,ZBTJ,None,None,3118,76860,None,35.8,None,None,911R,None
None,NEWCDG4802,ZBTJ,None,None,None,80460,83382,None,35.8,None,None,911R,None
None,NEWCXA8278,None,ZBTJ,None,None,29207,40860,None,35.8,None,None,607,None
None,NEWCXA8278,ZBTJ,None,None,None,47460,64755,None,35.8,None,None,221,None
None,NEWCXA8140,None,ZBTJ,None,None,50938,86100,None,35.8,None,None,902,None
None,NEWCCA1260,None,ZBTJ,None,None,11382,49320,None,35.8,None,None,906,None
None,NEWCCA1523,ZBTJ,None,None,None,54240,83612,None,35.8,None,None,888,None
None,NEWCCA1524,None,ZBTJ,None,None,40869,72540,None,35.8,None,None,208,None
None,NEWCXA8140,None,ZBTJ,None,None,110,120,None,35.8,None,None,503,None
None,NEWCXA8379,ZBTJ,None,None,None,58080,87964,None,35.8,None,None,609,None
None,NEWCXA8380,None,ZBTJ,None,None,8221,84420,None,35.8,None,None,892,None
None,NEWCCA1670,None,ZBTJ,None,None,1779,4680,None,35.8,None,None,214,None
None,NEWCCA1619,ZBTJ,None,None,None,42000,47439,None,35.8,None,None,606,None
None,NEWCCA1620,None,ZBTJ,None,None,46852,67800,None,35.8,None,None,905,None
None,NEWCCA1655,ZBTJ,None,None,None,73860,80541,None,35.8,None,None,893,None
None,NEWCCA1396,None,ZBTJ,None,None,18178,54000,None,35.8,None,None,414L,None
None,NEWCCA1527,ZBTJ,None,None,None,60120,82944,None,35.8,None,None,912R,None
None,NEWCCA1528,None,ZBTJ,None,None,52142,77220,None,35.8,None,None,874,None
None,NEWCCA1371,ZBTJ,None,None,None,36000,83714,None,35.8,None,None,416L,None
None,NEWCCA1372,None,ZBTJ,None,None,9991,59760,None,35.8,None,None,110,None
